HUC8,WSF_1MW_DC,WF_1MW_DC,CF_1MW_DC,WF_norm,CF_norm,WSF_norm,Risk_score_equal_weights
17040217,96.40631112887424,4.094840411263438,0.841531724171256,0.022029140661780133,0.841281491736162,0.31551044466992423,0.3929403590226221
17040218,96.3934730644916,4.094840411263438,0.841531724171256,0.022029140661780133,0.841281491736162,0.31546827041280934,0.3929263009369171
16020202,95.64827848080319,4.094840411263438,0.841531724171256,0.022029140661780133,0.841281491736162,0.3130202356439859,0.39211028934730935
10120101,74.77428589914594,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.24444719348480434,0.39172460458755237
10120102,74.58372539321934,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.2438211841789343,0.39151593481892905
17040221,128.8045903022466,6.027517806231953,0.7100070333204002,0.040581725834430184,0.7097959102173982,0.4219418595010688,0.3907731651842991
11020010,68.01652064487791,3.784002018834009,0.9306234800850046,0.019045271876699965,0.9303467559011283,0.2222472947414283,0.39054644083975215
16020201,94.13265372080127,4.094840411263438,0.841531724171256,0.022029140661780133,0.841281491736162,0.3080412647950435,0.3904506323976618
16010203,93.76617999330114,4.094840411263438,0.841531724171256,0.022029140661780133,0.841281491736162,0.30683736389933364,0.39004933209909187
15030204,70.49828749430809,22.8664003496377,0.7371126532719154,0.20222525900354174,0.736893470216935,0.23040013383675212,0.38983962101907627
16020102,93.53182595577954,4.094840411263438,0.841531724171256,0.022029140661780133,0.841281491736162,0.30606748869542727,0.3897927070311231
10100003,13.635503695210064,34.896061980814984,0.8082771730854246,0.31770305296522505,0.8080368290087336,0.0436005048012223,0.38978012892506025
16010201,93.51322602471184,4.094840411263438,0.841531724171256,0.022029140661780133,0.841281491736162,0.30600638616066905,0.389772339519537
16020204,93.354322491114,4.094840411263438,0.841531724171256,0.022029140661780133,0.841281491736162,0.30548437300645237,0.3895983351347982
16010202,93.25282593250269,4.094840411263438,0.841531724171256,0.022029140661780133,0.841281491736162,0.3051509472008505,0.3894871931995975
14060005,92.87786969156801,4.094840411263438,0.841531724171256,0.022029140661780133,0.841281491736162,0.3039191804453111,0.3890766042810843
14060008,92.86758978200545,4.094840411263438,0.841531724171256,0.022029140661780133,0.841281491736162,0.3038854099690082,0.3890653474556501
14030001,92.81744969174149,4.094840411263438,0.841531724171256,0.022029140661780133,0.841281491736162,0.3037206950247978,0.3890104424742466
10180006,72.1463001157789,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.23581401134623667,0.3888468772080298
14040108,71.77908904908358,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.23460768822145298,0.3884447694997686
14020006,43.87061762114382,3.8262122462735015,1.0002974419829178,0.01945046564663117,1.0,0.14292571696751438,0.38745872753804855
11020011,43.46432072686773,3.8262122462735015,1.0002974419829178,0.01945046564663117,1.0,0.14159099319814689,0.38701381961492604
15020007,79.70583692104294,22.73011188074544,0.6991544518811159,0.2009169685284959,0.6989465558315958,0.2606478055532336,0.3868371099711084
13030201,56.07805521615896,62.117842780398014,0.3982241597533973,0.5790164041485463,0.39810574639077984,0.18302830537190726,0.3867168186370778
10120105,69.62464121364926,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.2275301230804738,0.3860855811194422
10090204,68.045778125801,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.22234340833660954,0.3843566762048208
10090205,67.97137373736028,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.22209898287533691,0.3842752010510632
14050004,67.60705185226759,3.97885570231143,0.9100814816869359,0.02091575453890254,0.9098108657389503,0.22090215098569033,0.3838762570878477
10190011,96.10515795190766,3.518585287168569,0.8204573818138815,0.01649742476404219,0.8202134159090377,0.31452112796782633,0.38374398954696876
10030103,7.396828361713159,34.896061980814984,0.8082771730854246,0.31770305296522505,0.8080368290087336,0.023105865599459936,0.3829485825244729
10250003,39.464445283727976,3.8262122462735015,1.0002974419829178,0.01945046564663117,1.0,0.12845102362496036,0.3826338297571972
10180012,39.45407058512663,3.8262122462735015,1.0002974419829178,0.01945046564663117,1.0,0.12841694175768958,0.38262246913477355
10020006,6.926382442527022,34.896061980814984,0.8082771730854246,0.31770305296522505,0.8080368290087336,0.02156040620908371,0.38243342939434743
10030203,6.891379662432439,34.896061980814984,0.8082771730854246,0.31770305296522505,0.8080368290087336,0.021445418762109928,0.3823951002453562
10020001,6.643286269796129,34.896061980814984,0.8082771730854246,0.31770305296522505,0.8080368290087336,0.02063040847569191,0.3821234301498835
10020003,6.36938761195004,34.896061980814984,0.8082771730854246,0.31770305296522505,0.8080368290087336,0.019730625449596192,0.38182350247451824
10050004,6.31566979519057,34.896061980814984,0.8082771730854246,0.31770305296522505,0.8080368290087336,0.019554157335078263,0.381764679769679
10090209,5.7910868745879975,34.896061980814984,0.8082771730854246,0.31770305296522505,0.8080368290087336,0.017830852768893977,0.38119024491428416
10020004,5.545466451215086,34.896061980814984,0.8082771730854246,0.31770305296522505,0.8080368290087336,0.017023966420668137,0.3809212827982089
